duration,audio_entropy,audio_energy,load_time,process_time,execution_time
22.413,17.09048843383789,1741.954833984375,9.57406349076579,3.9607656551524997,13.53482914591829
1.384,12.752880096435547,94.15312957763672,9.620434554293752,1.95433733984828,11.574771894142032
2.116,13.635405540466309,226.72329711914062,9.282577053333322,2.0738177206367254,11.356394773970047
18.651,16.847944259643555,1707.106689453125,9.857774439888695,3.4659687597304583,13.323743199619154
12.852,16.14656639099121,1172.9510498046875,10.125311779479185,3.3877786258235574,13.513090405302743
1.672,13.194853782653809,146.97080993652344,9.498326178329686,1.8938981229439378,11.392224301273624
26.645,17.220857620239258,1797.2762451171875,9.511714135607084,3.5380568485707045,13.049770984177789
7.784,15.336845397949219,887.6732788085938,9.477215030851463,2.656597367487848,12.13381239833931
12.617,16.270387649536133,1078.0711669921875,9.951677374852201,2.6384147135540843,12.590092088406285
5.799,15.076062202453613,706.760498046875,9.187966563738883,2.3537524985149503,11.541719062253833
22.047,17.04677963256836,1975.091552734375,9.008283018134534,3.849012819118798,12.857295837253332
5.982,15.013372421264648,662.674072265625,9.900033202643195,2.2460790080949664,12.146112210738162
3.579,14.722908973693848,326.7261047363281,9.928749151838323,2.0865558348596096,12.015304986697933
16.901,16.661535263061523,1482.4630126953125,9.976034950464964,2.7176036462187767,12.69363859668374
5.277,14.719138145446777,467.66790771484375,10.603256813250482,2.3319315556436777,12.93518836889416
16.718,16.610254287719727,1363.3243408203125,10.210671117839714,3.761556126177311,13.972227244017025
7.784,15.579134941101074,876.1902465820312,9.322666462821266,2.7963783964514732,12.119044859272739
5.251,14.790777206420898,481.170166015625,9.51674451151242,2.368227967992425,11.884972479504844
8.255,15.548600196838379,823.3412475585938,10.062198692001402,2.825280982069671,12.887479674071074
4.075,14.484397888183594,401.531005859375,9.591482875868678,2.394993363879621,11.9864762397483
18.834,16.804832458496094,1603.7984619140625,9.841000603201488,3.4979916671290994,13.338992270330587
25.678,17.22456169128418,2244.728759765625,9.63769230991602,4.203832701779902,13.841525011695921
2.534,13.771699905395508,193.94911193847656,9.322803897162279,2.0952489133924246,11.418052810554704
5.669,15.17902946472168,494.2757568359375,9.286688546960553,2.6264600697904825,11.913148616751036
5.747,15.155221939086914,448.4971008300781,9.68520928826183,2.432272333651781,12.117481621913612
5.747,15.234208106994629,523.0369262695312,9.421868726300696,2.430375451222062,11.852244177522758
16.797,16.590078353881836,1283.1116943359375,9.634327636100352,3.0373930409550667,12.671720677055418
4.598,14.737764358520508,417.4765625,9.143798897974193,2.491401392966509,11.635200290940702
4.362,14.69980525970459,435.5279541015625,9.039659574317435,2.362769071944058,11.402428646261493
25.443,17.198026657104492,2184.395751953125,9.963271370468041,4.210167377255857,14.173438747723898
14.472,16.398351669311523,1237.7220458984375,9.21913923571507,2.9227509815245867,12.141890217239657
24.477,17.16196060180664,2104.776611328125,10.062501828807095,3.301338735036552,13.363840563843647
3.605,14.275960922241211,366.44757080078125,9.760344543183843,1.9486889047548175,11.70903344793866
5.277,14.716826438903809,489.29229736328125,9.572174554069838,2.218814043328166,11.790988597398004
13.401,16.450931549072266,1174.3997802734375,9.125026249326766,2.9702269742265344,12.0952532235533
11.05,15.935432434082031,1208.228759765625,9.414686827609936,2.721850225701928,12.136537053311864
22.57,17.033357620239258,1943.5933837890625,9.077430291722218,3.375790471211076,12.453220762933293
11.886,16.029829025268555,1148.957275390625,9.521089479637643,2.741956607438624,12.263046087076267
2.821,14.199381828308105,240.40216064453125,9.612049246517321,1.9849806111305952,11.597029857647916
15.726,16.56695556640625,1343.4610595703125,9.216116941533983,2.9183780811727047,12.134495022706687
7.236,15.308281898498535,616.0198364257812,9.178046454675496,2.5592694198712707,11.737315874546766
16.379,16.604631423950195,1447.379638671875,9.398309329214195,3.1152843376621604,12.513593666876355
11.363,15.831948280334473,1077.5389404296875,9.510715487413108,2.6938733253628016,12.20458881277591
0.914,10.736998558044434,134.1599578857422,9.577355214394629,2.202874790877104,11.780230005271733
5.669,14.934476852416992,564.6924438476562,9.193057215462128,2.2650630734860897,11.458120288948217
10.449,15.814926147460938,997.8367919921875,9.218707887766262,2.69852471165359,11.917232599419853
0.731,11.117485046386719,32.201072692871094,9.326177666895092,2.1076296186074615,11.433807285502553
4.023,14.569194793701172,499.9997863769531,9.63586497089515,2.1455273386090994,11.78139230950425
15.125,16.35651206970215,1467.99560546875,9.46285781916231,3.146674823947251,12.60953264310956
22.335,17.058574676513672,1844.4217529296875,9.546245833548406,3.9379301574081182,13.484175990956524
9.561,15.896943092346191,712.5569458007812,9.405640909137825,2.8035487113520503,12.209189620489875
21.577,16.97281265258789,1822.01416015625,9.713484247215092,3.6649068342521787,13.37839108146727
16.954,16.635379791259766,1363.480712890625,9.934268444155654,3.4505765764042735,13.384845020559927
2.534,13.9656343460083,262.68115234375,9.835956471351286,2.2943165376782417,12.130273009029528
11.781,16.130237579345703,1228.463623046875,9.09605920407921,3.211399900726974,12.307459104806185
15.595,16.525497436523438,1473.3182373046875,9.295571195582548,3.0082746911793947,12.303845886761943
11.52,15.865192413330078,1228.7574462890625,9.338846885599196,3.183596882969141,12.522443768568337
4.963,14.792932510375977,466.27679443359375,9.55853378896912,2.370808799751103,11.929342588720223
9.979,16.01718521118164,682.04052734375,9.419112558166185,2.9058229457587004,12.324935503924886
15.464,16.605426788330078,1086.552490234375,9.092155212226013,3.0656273206695914,12.157782532895604
16.797,16.671125411987305,1414.826416015625,9.354054492277404,3.243320361711085,12.597374853988489
17.162,16.647369384765625,1345.3077392578125,9.129657881955305,3.3372365003451705,12.466894382300476
6.269,15.3186616897583,492.25439453125,9.287739689151445,2.783536368049681,12.071276057201127
20.01,16.958919525146484,1551.799072265625,9.883410734124482,3.4822495533153415,13.365660287439823
10.998,16.180618286132812,854.260986328125,9.56340599184235,2.4369106320664287,12.000316623908779
11.468,16.135486602783203,1067.9110107421875,9.296379547255734,2.902705317363143,12.199084864618877
16.718,16.625030517578125,1545.888916015625,9.523175539138416,3.0063435221090913,12.529519061247507
12.957,16.33966636657715,1192.0947265625,9.86108538787812,2.2949383165687323,12.156023704446852
13.558,16.320159912109375,1343.6146240234375,10.358990613060692,3.0862412843853235,13.445231897446016
3.474,14.538994789123535,380.75091552734375,9.804663975412646,1.602601857855916,11.407265833268562
20.976,16.949764251708984,1707.44287109375,9.736805010276536,3.0853773644194007,12.822182374695936
11.834,16.268428802490234,1007.7191772460938,9.584163702403506,3.2008425276726484,12.785006230076155
1.332,12.775935173034668,122.2837905883789,9.60370613541454,2.047141632065177,11.650847767479718
13.505,16.44143295288086,1248.5421142578125,9.58322877281656,3.257733122445643,12.840961895262202
