image_height,image_width,image_entropy,load_time,process_time,execution_time
320,768,7.672008845515215,5.2916942064960795,0.44991110917180777,5.741605315667887
320,768,7.428590905262375,5.361150714568794,0.5884247021749616,5.949575416743755
320,768,7.828076007667375,6.163241660222411,0.4137726677581668,6.577014327980578
320,768,7.320193462568131,5.6406371382375555,0.4061333416029811,6.046770479840537
320,768,7.692085434028339,6.060831907205284,0.47963330801576376,6.540465215221047
320,768,7.672734279143019,5.579129094568391,0.3664431683719158,5.945572262940307
320,768,7.952464440646981,6.415212721253435,0.5583821497857571,6.973594871039192
320,768,7.704964456622417,5.8810314439858,0.5316435983404517,6.412675042326252
320,768,7.773609418027373,5.296928447050353,0.5243053799495101,5.821233826999863
320,800,7.163154004974594,6.211505147938927,0.7722648726776242,6.983770020616551
320,800,7.81580592584903,4.8219989743083715,0.24221248924732208,5.064211463555694
320,800,7.286879428237894,5.198684799174468,0.9652078188955784,6.163892618070046
320,800,7.730987000056235,5.938300415563087,0.3141322461888194,6.252432661751906
320,800,7.579945241156567,5.897255719018479,0.37868099845945835,6.275936717477937
320,800,7.722076218893458,5.118288767834504,0.4670292818918824,5.585318049726387
320,800,7.854578508576061,5.526733830260734,0.37645852006971836,5.903192350330452
320,800,7.082658005245496,6.3543064420421915,0.7773326830938458,7.131639125136037
320,800,7.885237295931608,5.882952280342579,0.5425461232662201,6.425498403608799
320,800,7.85069961649603,5.83349877409637,0.7589833093807101,6.59248208347708
320,1024,7.441011644695719,5.6633300843338175,0.5209615044295788,6.184291588763396
320,1024,7.793839632933098,6.110746623948216,0.2721468033269048,6.382893427275121
320,1024,7.952901260841415,5.579639260346691,0.4694210970774293,6.04906035742412
320,1024,7.500550618109436,5.521230044153829,0.5216028168797493,6.042832861033578
320,1024,7.548996036693334,6.256930744896333,0.6301522990688682,6.887083043965201
320,1024,7.9182832208727945,5.622265687212348,0.3540808893740177,5.976346576586366
320,1024,7.3792164875078035,5.735761589060227,0.5603922205045819,6.296153809564809
320,1024,7.61542335056328,5.586408245687683,0.5393815487623215,6.125789794450005
320,1024,7.582628550774326,5.807894751739998,0.551061968319118,6.358956720059116
320,1024,7.358843830676177,5.390764438547194,0.5044127721339464,5.89517721068114
320,1152,7.656273822355063,5.830479560730358,0.7751631494611502,6.605642710191508
320,1152,7.73106548777376,6.225363957385222,0.5112161580473185,6.736580115432541
320,1152,7.648873808806057,5.827384655363858,0.6222284566611052,6.449613112024963
320,1152,7.8097733459326495,5.872125845092039,0.30630790907889605,6.178433754170935
320,1152,7.854901716775401,5.476509345074494,0.5864196484908462,6.0629289935653405
320,1152,7.788379902580546,6.399667134818931,0.5657981699332595,6.965465304752191
320,1152,7.885706004410048,5.623309973006447,0.649814497679472,6.273124470685919
320,1152,7.875897604129415,5.300628218489389,0.4562269886955619,5.756855207184951
320,1152,7.545374960928132,5.536903652052085,0.336305882781744,5.873209534833829
320,1152,7.540440100789313,5.194458062450091,0.45077147986739874,5.64522954231749
320,1280,7.095550369333093,5.527592778205872,0.560609913431108,6.08820269163698
320,1280,7.79366694351072,6.1636582324281335,0.8353561218827963,6.99901435431093
320,1280,7.664931408525243,6.010489393336077,0.3595433412119746,6.370032734548052
320,1280,7.498777428243992,5.505114960173766,0.5909215938299894,6.0960365540037555
320,1280,7.681531497120517,5.5974213453009725,0.596232034265995,6.1936533795669675
320,1280,7.935485417930272,6.298876808645825,0.3261204520240426,6.6249972606698675
320,1280,7.739086960071423,5.340931337947647,0.798322569578886,6.139253907526533
320,1280,7.275011069233309,5.715498831433554,0.7299604350700974,6.445459266503652
320,1280,6.4807584898145745,5.978548955482741,0.6823413241654634,6.660890279648204
320,1280,7.723584243682499,6.381174798433979,0.5925838360562921,6.973758634490271
480,320,6.580041842680528,5.432365883762638,0.46002975665032864,5.892395640412967
480,320,6.600933274482502,5.2537786498044925,0.8312322106212378,6.08501086042573
480,320,6.798237001274377,6.0840536986167235,0.7823344245553017,6.866388123172025
480,320,7.342396821648213,6.292773384600878,0.7387631693854928,7.031536553986371
480,320,7.747274102253393,6.085993799691399,0.6015847073867917,6.68757850707819
480,320,7.231321036666142,5.866906868914763,0.5653813323006034,6.432288201215367
480,320,7.169638822279824,6.024798235545556,0.6768303932622075,6.7016286288077636
480,320,6.891460639974067,5.443419475108385,0.6993131740018725,6.142732649110258
480,320,7.411364074344086,6.31381621149679,0.4578325720503926,6.771648783547183
480,320,6.385835606919677,6.169184575788677,0.35729649011045694,6.526481065899134
480,480,7.81660261392152,5.990055826492608,0.583195123821497,6.573250950314105
480,480,7.524854269855963,6.458148589047293,0.7314666407182813,7.189615229765574
480,480,7.699543278307555,5.685815155506134,0.6211511921137571,6.306966347619891
480,480,7.792018016940489,6.193103630406161,0.5974937314167619,6.790597361822923
480,480,7.781592224094401,5.314457195810974,0.42845241632312536,5.742909612134099
480,480,7.808150405565783,6.087252862751484,0.7231572279706597,6.810410090722144
480,480,7.924373813587517,5.646971616894007,0.39646385982632637,6.043435476720333
480,480,7.6746473434110385,5.601283731249471,0.7362433858215809,6.337527117071052
480,480,7.794338510382252,6.001414795095722,0.6180961113423109,6.619510906438033
480,480,7.9019306821716455,6.302656655820708,0.6499434448778629,6.952600100698571
480,512,7.312756013915831,5.748057355793814,0.5821451796218753,6.3302025354156894
480,512,7.859657079224546,5.391811651798586,0.4110283814370632,5.80284003323565
480,512,7.769752911084094,5.906782019262512,0.5670499466359615,6.473831965898474
480,512,7.8775073042641806,6.4979180339723825,0.48707581404596567,6.984993848018348
480,512,7.917589769806541,6.066692932198445,0.5048614777624607,6.571554409960906
480,512,7.769489951557794,5.782781355082989,0.3776352107524872,6.160416565835476
480,512,7.820930465451455,5.551007718158265,0.5647591706365347,6.115766888794799
480,512,7.628022646390728,6.201203170542915,0.7345022261142731,6.935705396657188
480,512,7.822753274341937,5.413187261360387,0.6244246521964669,6.037611913556854
480,512,7.78502205820833,5.74040403837959,0.478021533228457,6.218425571608047
480,576,7.567786044143462,6.31381293044736,0.8519810754805803,7.16579400592794
480,576,7.902984309465831,6.177712184997897,0.49773663375526667,6.675448818753163
480,576,7.845571184778021,5.4630754714210825,0.5812992118299007,6.044374683250983
480,576,7.91002856738321,5.57062809386601,0.7192229852080345,6.289851079074045
480,576,7.591787002489074,5.190192612508933,0.27068980503827333,5.460882417547206
480,576,7.554413316962712,5.33129186493655,3.510324325412512,8.841616190349061
480,576,7.7624867225177105,6.138759013886253,0.44964299350976944,6.588402007396023
480,576,7.9509075513833976,5.8946912332127495,0.40961469803005457,6.304305931242804
480,576,7.639793143580196,5.469764393133421,0.5399122359231114,6.009676629056533
480,576,7.934286706087374,5.789784242088596,0.6470030518248677,6.436787293913464
480,640,7.51943933899469,5.742551787135501,0.6182332467287779,6.360785033864279
480,640,7.449026170351688,5.985692215462525,0.33196396939456463,6.31765618485709
480,640,7.432528576237839,6.075199802095692,0.6154859019443393,6.690685704040031
480,640,7.730124198502767,5.989924451025824,0.7149983486160636,6.704922799641888
480,640,7.624555562562697,6.131223204856117,0.4214145289734006,6.552637733829518
480,640,7.85965962237509,5.954344493026535,0.6785716656595469,6.632916158686082
480,640,7.471306437852837,6.935943968904515,0.33486263640224934,7.270806605306764
480,640,5.337129395035538,5.7689244983096915,0.4473107224330306,6.216235220742722
480,640,7.778712005916166,6.119920787091057,0.43487467244267464,6.554795459533731
480,640,6.9934999599813406,5.2490132836004095,0.3496209904551506,5.59863427405556
480,768,7.5330803744607095,5.900806951336563,0.41401306074112654,6.314820012077689
480,768,7.524915457155146,5.187538505842288,0.7389211328700185,5.9264596387123065
480,768,7.728749773881163,5.801434671506286,0.5752740707248449,6.376708742231131
480,768,7.196177518234284,5.569272243107359,0.5074580265209079,6.076730269628267
480,768,7.650108531251058,5.688824582534532,0.4153892928734422,6.104213875407974
480,768,7.458006659292035,5.91731221942852,0.6496667331084609,6.566978952536981
480,768,7.767653686045916,6.33034398406744,0.4852191908285022,6.815563174895942
480,768,7.3911059155758405,5.318058549426496,0.6344134816899896,5.952472031116486
480,768,7.633183664248071,6.153857528542479,0.6022005705162883,6.756058099058767
480,768,7.203885603347533,5.754541585532327,0.3892398728057742,6.143781458338101
480,800,6.29012681736404,5.846515550278127,0.6249641440808773,6.4714796943590045
480,800,7.771194169870039,5.556876013365884,0.4468335537239909,6.003709567089875
480,800,7.629149387213257,5.895321207741897,0.7273650150746107,6.622686222816507
480,800,7.782169154460142,5.821525146253407,0.758756872266531,6.580282018519938
480,800,7.344603201840181,6.775583139310281,0.5948650343343616,7.370448173644642
480,800,6.943944384054996,6.574498986204465,0.6285726064816117,7.203071592686077
480,800,7.580795582187248,5.706850828913351,0.6836433820426464,6.390494210955997
480,800,7.712491202212697,6.38054720343401,0.7675016056746244,7.1480488091086345
480,800,7.757624957731722,5.721941886159281,0.757590115070343,6.479532001229624
480,800,7.622871987899348,6.647096691653132,0.5513997916132212,7.198496483266354
480,1024,6.467455902555391,5.908121524068217,0.4775879429653287,6.3857094670335455
480,1024,7.850133074138735,6.584861918662985,1.0361777460202575,7.621039664683242
480,1024,7.5165368700683555,6.319577356179555,0.3949546702206135,6.714532026400168
480,1024,7.307341105318192,6.033753884024918,0.2561847781762481,6.289938662201166
480,1024,6.97916124264129,6.900045536148052,0.7678942894563079,7.66793982560436
480,1024,7.675178431117606,5.971522052772343,0.8050690852105618,6.776591137982905
480,1024,7.584886582026166,6.106377059283356,0.6246686847880483,6.731045744071404
480,1024,7.708375454889526,5.3228122576450305,0.6410374566912651,5.963849714336296
480,1024,7.634554722782638,6.617979736067355,0.6935117766261101,7.311491512693465
480,1024,7.902140396755536,6.039700802415609,0.2909121187403798,6.330612921155989
480,1152,7.095717210397709,5.581363356051345,0.5709903305396438,6.152353686590989
480,1152,7.3857524017951866,5.039173377367358,0.4034936185926199,5.442666995959978
480,1152,7.72140294215809,6.220124898788829,0.8886461285874248,7.108771027376254
480,1152,7.706544502885997,6.184289979748428,0.4896976612508297,6.673987640999258
480,1152,7.798521779455605,5.809028562468787,0.6203787447884679,6.429407307257255
480,1152,7.4021912556993925,5.563244763761759,0.25898898765444756,5.822233751416206
480,1152,7.593933669529252,6.560095952823758,0.8955554394051433,7.455651392228901
480,1152,7.63535176711536,5.922945175630351,0.5904364129528403,6.513381588583191
480,1152,7.206971668448263,5.807734955412646,0.5740261748433113,6.381761130255957
480,1152,7.560589042942205,6.1084830941011505,0.6810037810355425,6.789486875136693
480,1280,7.400452447741484,6.272632414164643,0.506864900700748,6.779497314865391
480,1280,7.665857863991409,5.979624363593757,0.9857900673523545,6.965414430946112
480,1280,6.5822060456466165,5.805826341112454,0.7325519984588027,6.538378339571257
480,1280,7.41031243310928,5.725044446066022,0.3602073658257723,6.085251811891794
480,1280,7.758215346953774,6.583129338299234,0.7071931269019842,7.290322465201219
480,1280,7.7635397904556,5.755730284998815,0.6191160539165139,6.3748463389153285
480,1280,7.671065314602804,5.518286750651896,0.7038777181878686,6.222164468839765
480,1280,7.3423420922017035,5.681232325732708,0.4554998753592372,6.136732201091945
480,1280,6.706382554638601,5.576145184847216,0.3459825785830617,5.922127763430278
480,1280,7.818677972229199,5.5771244764328,0.7344077741727233,6.311532250605524
512,320,7.5121666319368146,5.76226576945434,0.4377257088199258,6.199991478274266
512,320,6.562562365551277,6.021907931814591,0.5682150749489665,6.590123006763558
512,320,6.775225919847175,5.960048969524602,0.650482477620244,6.610531447144846
512,320,7.4192234017613785,5.342002131976187,0.64446235075593,5.986464482732117
512,320,6.559191727899421,5.7534633204340935,0.7503631142899394,6.503826434724033
512,320,7.101784530401567,5.472216076528032,0.5703889383003116,6.042605014828344
512,320,6.707913165259921,5.987158738387127,0.5960798542946577,6.583238592681785
512,320,7.222195237829959,5.4196269465610385,0.6090119443833828,6.028638890944421
512,320,7.535862272671619,6.5598042436564965,0.5972354747354984,7.157039718391995
512,320,7.460901059689075,5.547887555323541,0.6099974634125829,6.157885018736124
512,480,7.564542412328672,6.5795358413209515,0.5626980941742659,7.142233935495217
512,480,7.625169349732304,5.682944588984053,0.6815733537077904,6.364517942691843
512,480,7.625182765831578,5.885758772802849,0.5953810224309564,6.481139795233806
512,480,7.785097330440427,6.005525017157197,0.48270397167652845,6.4882289888337255
512,480,7.642641519844089,5.5426270216703415,0.6823201524093747,6.224947174079716
512,480,7.69929016222798,6.19673878295968,0.5739202108234167,6.770658993783097
512,480,7.6938534059190005,6.43343941681087,0.6911920988932252,7.124631515704095
512,480,7.091043657752932,6.186511553823948,0.6621451741084456,6.8486567279323936
512,480,7.782396187824052,6.2023230114330845,0.3812271375209093,6.583550148953994
512,480,5.556719378450756,5.406881861699124,0.3375491052865982,5.744430966985722
512,512,7.721672489222657,6.24286512999485,0.669042406603694,6.911907536598544
512,512,7.584675031275309,5.282466236191492,0.648972355760634,5.9314385919521255
512,512,7.8615662017204775,6.487916889290015,0.7078137006610632,7.195730589951078
512,512,6.883565564806721,6.0055490372081595,0.6275445250794291,6.633093562287589
512,512,7.5264628921243375,5.980755090092619,0.5696725212037563,6.550427611296375
512,512,7.676558354446298,5.5887940578783555,0.6711352337151766,6.259929291593532
512,512,7.6992037797782205,6.0797167879839735,0.6630553919821978,6.742772179966171
512,512,7.716837181957795,5.959510343459745,0.37269103433936834,6.332201377799113
512,512,7.697940158770757,6.056596975152691,0.7547188438475132,6.811315819000204
512,512,7.8407253221375415,6.915724713976185,0.937746356241405,7.85347107021759
512,576,6.699359851987126,5.8963167341426015,1.127832437865436,7.024149172008038
512,576,7.934665341168152,5.839025172094504,1.0983452666550875,6.937370438749592
512,576,7.685311071945351,6.432481161939601,0.9750787978991866,7.407559959838788
512,576,7.708847542275578,6.7945799001803,0.9049670547246933,7.699546954904993
512,576,7.927159399327937,6.890166185175379,0.41055271215736866,7.3007188973327475
512,576,7.719771136731266,6.59255120716989,0.6260576602071524,7.218608867377043
512,576,7.9065880647811575,6.99004514173915,0.358666131272912,7.348711273012062
512,576,7.033460643572192,5.962084626158078,0.5533511098474264,6.515435736005505
512,576,7.824218597561114,6.202332534516851,0.7251625619828701,6.9274950964997215
512,576,7.789702450647749,6.895366472192109,0.9197770236060023,7.815143495798111
512,640,7.140913560725087,6.072572521865368,0.9228691887110472,6.995441710576415
512,640,7.581568782542089,6.303546419367194,0.9072862956672907,7.210832715034485
512,640,7.81478183540114,7.092941079288721,0.7310885395854712,7.824029618874192
512,640,6.901000179141798,6.384564924053848,1.061631034128368,7.446195958182216
512,640,7.719283647223148,5.628757580183446,0.6907402379438281,6.3194978181272745
512,640,7.082990555677448,5.550649453575413,0.3886181339621544,5.939267587537567
512,640,7.637900081104947,5.94701134134084,0.5590290101245046,6.506040351465344
512,640,7.254959633015863,5.752053883858025,0.7611204721033573,6.513174355961382
512,640,7.775729492729061,5.8322655105342465,0.4178011156618595,6.250066626196106
512,640,6.156279147768308,6.686394512032469,0.7422637538984418,7.428658265930911
512,768,7.518476311052755,6.5378764870887,0.5390336140990257,7.076910101187726
512,768,7.633902113051553,6.411210725394388,0.6018462246283889,7.013056950022777
512,768,7.8591677125068715,19.94678463197003,0.7600928237661719,20.7068774557362
512,768,7.521197458841085,6.564588197506964,0.43300491105765104,6.997593108564615
512,768,7.749200809180154,5.533438549997906,0.40783049911260605,5.941269049110512
512,768,7.89476516643043,5.491555351143082,0.5366173833608627,6.028172734503944
512,768,7.660748590746891,5.418774854702254,0.4686586642637849,5.887433518966039
512,768,7.738273650167595,5.593603843202193,0.4628409883007407,6.056444831502934
512,768,7.792716955145274,5.201288963357608,0.47496677562594414,5.676255738983552
512,768,7.913077881862094,5.726032881997526,0.3690393874421716,6.095072269439697
512,800,7.765132641890569,5.697027852448325,0.7721609827131033,6.469188835161428
512,800,7.456718923927692,5.4253945872187614,0.45320128463208675,5.878595871850848
512,800,7.06169415344354,5.350027232120435,0.6871815240010619,6.037208756121497
512,800,7.369654912519298,5.479993085687359,0.5848684422671795,6.064861527954538
512,800,7.433086796837039,5.571145464355747,0.5460469061508775,6.117192370506625
512,800,6.646041334338854,5.141704009845853,0.9306067982688546,6.0723108081147075
512,800,7.37646538310726,5.8725997200235724,0.6649745274335146,6.537574247457087
512,800,7.512966979695857,5.619799191442628,0.24295962322503328,5.862758814667662
512,800,7.429527827686524,5.618437599080305,0.8594516506418586,6.477889249722163
512,800,7.805779786053259,5.425289415133496,0.6129306703805923,6.038220085514088
512,1024,6.047635205492687,5.038258166052401,0.748114911839366,5.786373077891767
512,1024,7.433033505308391,5.5310241949434085,0.8672359269112349,6.398260121854643
512,1024,7.779840100969584,4.986920194079478,0.759519130922854,5.746439325002332
512,1024,7.573342180761738,5.742632417629163,0.664492528885603,6.407124946514766
512,1024,7.524202985174025,5.965248514898121,0.5920067923143506,6.557255307212472
512,1024,7.823727540179977,5.473264945670962,0.568648325279355,6.041913270950317
512,1024,7.801260452228664,5.4617085214704275,0.42941862531006336,5.891127146780491
512,1024,7.6659147150630895,5.333763611502945,0.6955109564587474,6.029274567961693
512,1024,7.67607675406054,5.459983895222346,0.36480308696627617,5.8247869821886225
512,1024,7.601561913831248,5.22356334918489,0.6770656378939748,5.900628987078865
512,1152,7.399161936050206,5.319084954758485,0.4698533471673727,5.788938301925858
512,1152,7.545816226171434,5.4522951093191905,0.4576007006689906,5.909895809988181
512,1152,7.3962428575658645,5.602931024817129,0.7016677968204021,6.304598821637531
512,1152,7.6157235956893725,5.5759358849997325,0.6775851640850306,6.253521049084763
512,1152,7.227742306325431,5.084643159682552,0.46519267559051514,5.5498358352730675
512,1152,7.685169023415412,5.900590665948887,0.6817595455795527,6.58235021152844
512,1152,7.680699543283653,5.200993520207703,0.5957416342571378,5.796735154464841
512,1152,7.332793868709557,5.398316577076912,0.8498621815815568,6.248178758658469
512,1152,7.417945704775332,5.587728626405199,0.4381973398849368,6.025925966290136
512,1152,7.44757647368473,5.456972441015144,0.6318738842383027,6.088846325253447
512,1280,6.8625578073200755,5.289797559380531,0.7088947268202901,5.998692286200821
512,1280,7.306928282442472,5.483086329263945,0.8978962069377303,6.380982536201675
512,1280,7.635297266656334,5.6264331027244525,0.5689395722001791,6.195372674924632
512,1280,7.370793101403616,5.335942468295495,0.7801482351496816,6.116090703445177
512,1280,6.9564586955194265,5.409214807674289,0.42599587608128786,5.835210683755577
512,1280,7.36023440805946,6.156232885085046,0.8784134108573198,7.034646295942366
512,1280,7.469728644289617,5.667622365057468,0.6356638250872493,6.303286190144718
512,1280,7.442316973579175,5.183634694044788,0.5932603366672993,5.776895030712088
512,1280,7.641333388526324,5.226022833026946,0.6470591742545366,5.873082007281482
512,1280,7.232180785916013,5.806475765071809,0.8435092503204942,6.6499850153923035
576,320,7.541270806038276,5.5104458490386605,0.4645838662981987,5.975029715336859
576,320,7.391737427349161,5.391087767357628,0.6627047695219517,6.0537925368795795
576,320,7.888986087464348,6.048776916228235,0.6873486172407866,6.736125533469021
576,320,7.847990681127504,5.059247015664975,0.5683979047462344,5.62764492041121
576,320,7.6982687157376,5.233516127491991,0.7495176661759615,5.9830337936679525
576,320,6.840731207486453,5.352785576755802,0.7983959540724754,6.151181530828278
576,320,7.237108881702819,5.420871554253002,0.7508437586948276,6.171715312947829
576,320,6.9402745542150726,5.096901079329352,0.6904543479904532,5.787355427319805
576,320,7.58080631770602,5.33092231520762,0.5439800163730979,5.874902331580718
576,320,7.835542869937936,5.285441627725959,0.6759651862084866,5.961406813934445
576,480,7.597897867099379,5.285899113863707,0.7809442291036248,6.066843342967331
576,480,7.881272028110288,5.564502651492755,0.6213731039315462,6.185875755424301
576,480,7.582311141540982,5.35828400713702,0.7365510743111372,6.094835081448157
576,480,7.353574713734314,5.723229714979728,0.4671327481046319,6.19036246308436
576,480,7.535020912072971,5.199298160461088,0.6291552502661943,5.828453410727282
576,480,7.54718106684413,5.533253162167966,0.5899766655638814,6.123229827731848
576,480,7.808677435212166,5.403498555223147,0.4344030600041151,5.8379016152272625
576,480,7.73173526952367,5.142119111182789,0.4914659559726715,5.633585067155461
576,480,7.496433276814096,5.260766373636822,0.43506388925015926,5.6958302628869815
576,480,7.4153136966515145,5.4622117861484485,0.7989685982465744,6.261180384395023
576,512,7.724691017469214,5.323285950037341,0.6304366746917367,5.953722624729077
576,512,7.519861259624024,5.178021611335377,0.4560797791928053,5.6341013905281825
576,512,7.672398030566856,5.700758934331437,0.6433983854949474,6.344157319826384
576,512,7.536267225655557,5.494187806732953,0.5005561104044318,5.994743917137384
576,512,7.7425866395461265,5.146600984968245,0.8013024590909481,5.947903444059193
576,512,7.767236985676757,5.671516512831052,0.8638333985581994,6.535349911389251
576,512,7.594873597023069,5.46136584567527,0.556334625929594,6.017700471604864
576,512,7.229411373619699,5.9279618781680865,0.7510289764031768,6.678990854571263
576,512,7.70504572708592,5.417106221740444,0.8275774260982871,6.244683647838731
576,512,7.7651972864770915,5.370828328964611,0.5422258321195841,5.913054161084195
576,576,7.62892305116649,5.518241740452747,0.6414441280066967,6.1596858684594435
576,576,7.292172034222085,5.392394610370199,0.7076163617894053,6.1000109721596045
576,576,7.549869517090801,5.308144032644729,0.3984727244824171,5.706616757127146
576,576,7.6310574095665515,5.093829294356207,0.6502404566854239,5.744069751041631
576,576,7.44452145067119,5.82485686832418,0.6700613694265485,6.494918237750729
576,576,7.599652896602565,5.15302911400795,0.6012704158201814,5.754299529828131
576,576,7.804607024084421,5.552326578026016,0.4477045824751258,6.000031160501142
576,576,7.86741061271199,5.215073154618342,0.6752942865714431,5.8903674411897855
576,576,7.6612609402543805,5.150152023260792,0.5029062321409583,5.65305825540175
576,576,7.709525666971614,5.7709453934803605,0.6351313162595034,6.406076709739864
576,640,7.669409357154773,5.20402941511323,0.5233209142461419,5.727350329359372
576,640,7.776904588410341,5.667728113631408,0.7953521367162466,6.463080250347654
576,640,7.133807719096217,5.324908662587404,0.48860644828528166,5.813515110872686
576,640,7.42824870951703,5.592872125717501,0.5079176612198353,6.100789786937336
576,640,7.745704236869285,5.534599204858144,0.3826194079592824,5.917218612817426
576,640,6.7435234496361725,5.273081603149573,0.33059234730899334,5.603673950458567
576,640,7.950945379130337,5.438293199986219,0.8093079756945372,6.247601175680757
576,640,7.5075387406973535,5.473199474004407,0.6847972301766276,6.157996704181035
576,640,7.1901151948872,5.3757030839721365,0.591501833871007,5.967204917843143
576,640,6.6948299608055795,5.2265067581708236,0.371043617837131,5.597550376007955
576,768,7.3660106158991105,5.247516295562188,0.6672528982162476,5.914769193778436
576,768,7.7012504914091835,5.870868359692395,0.2971273194998503,6.167995679192245
576,768,7.870490905736015,5.455527566683789,0.7590390797704458,6.214566646454235
576,768,7.510031633128776,5.545342476728062,0.8273230101913214,6.3726654869193835
576,768,7.4727136869577,5.116609028850992,0.5845771180465817,5.701186146897574
576,768,7.5499262065295065,6.240889024920762,0.7321287533268332,6.973017778247595
576,768,7.680284385547015,5.702104955911636,0.7725905431434512,6.474695499055088
576,768,7.579725213157578,5.447860985063016,0.8049846012145281,6.2528455862775445
576,768,6.776631551816231,6.28500915504992,0.9805166944861412,7.265525849536061
576,768,7.713849845883329,5.430405699027081,0.6230767704546452,6.053482469481726
576,800,7.475513908676954,5.808271986742814,0.9506122814491391,6.758884268191953
576,800,7.846824891252804,5.708752200317879,0.8322687009349465,6.541020901252826
576,800,7.713869454448931,6.062282561945419,0.6802314203232527,6.7425139822686715
576,800,7.680652710542454,5.898081075710555,0.8943376494571567,6.792418725167711
576,800,6.356470138388397,5.857870317685108,0.8829473434016109,6.7408176610867185
576,800,7.862048320531949,5.669552472730477,0.8597143860533834,6.529266858783861
576,800,7.675733267302239,5.6190812503919005,0.7055895384401083,6.324670788832009
576,800,7.845132625360482,5.594391649899383,0.5621448298916221,6.156536479791005
576,800,7.841011097833732,5.842933047873278,0.5546941375359893,6.3976271854092674
576,800,7.433199525582793,6.671543601900339,0.7162403902038932,7.387783992104232
576,1024,7.616508218516086,5.3776122303679585,0.637595534324646,6.0152077646926045
